kategoria,transkrypt,gc_5prime,gc_overall,dlugosc
INTERGENIC,"ENSG00000263179[1,1,1]|retro_human_11205|HNRNPCP4-201|processed_pseudogene|chr16:11278836-11279836(+)",0.44,0.463,1000
INTERGENIC,"ENSG00000260690[1,1,1]|retro_human_4131|CYCSP39-201|processed_pseudogene|chr16:25730786-25731195(-)",0.42,0.43765281173594134,409
INTERGENIC,"ENSG00000263343[1,1,1]|AC009088.4-201|processed_pseudogene|chr16:31553076-31553454(+)",0.5,0.4947089947089947,378
INTERGENIC,"ENSG00000261614[1,1,1]|retro_human_5254|YBX3P1-201|processed_pseudogene|chr16:31955729-31956919(-)",0.71,0.5983193277310924,1190
INTERGENIC,"ENSG00000261461[1,1,1]|retro_human_4013|UBE2MP1-201|processed_pseudogene|chr16:38958665-38959315(+)",0.7,0.58,650
INTERGENIC,"ENSG00000260073[1,1,1]|retro_human_654|AC023824.2-201|processed_pseudogene|chr16:38933248-38936323(+)",0.55,0.47544715447154473,3075
INTERGENIC,"ENSG00000261620[1,1,1]|retro_human_6031|HMGN2P41-201|processed_pseudogene|chr16:38325224-38325736(+)",0.39,0.46875,512
INTERGENIC,"ENSG00000259856[1,1,1]|retro_human_666|RAB43P1-201|processed_pseudogene|chr16:52423207-52423896(-)",0.49,0.6081277213352685,689
INTERGENIC,"ENSG00000260497[1,1,1]|AC141846.1-201|processed_pseudogene|chr16:53557533-53557775(-)",0.26,0.30578512396694213,242
INTERGENIC,"ENSG00000260240[2,1,2]|retro_human_7688|APOOP5-202|transcribed_processed_pseudogene|chr16:65546635-65547301(-)",0.65,0.47897897897897895,666
INTERGENIC,"ENSG00000224631[1,1,1]|retro_human_7690|RPS27AP16-202|transcribed_processed_pseudogene|chr16:66843187-66843853(-)",0.36,0.4009009009009009,666
INTERGENIC,"ENSG00000224631[1,1,1]|RPS27AP16-201|transcribed_processed_pseudogene|chr16:66843187-66843853(-)",0.36,0.4009009009009009,666
INTERGENIC,"ENSG00000241334[1,1,1]|retro_human_2253|RPL35AP33-201|processed_pseudogene|chr16:74273013-74273447(-)",0.39,0.4055299539170507,434
INTERGENIC,"ENSG00000240043[1,1,1]|retro_human_4848|RPS27P26-201|processed_pseudogene|chr16:76255651-76255990(-)",0.41,0.40707964601769914,339
INTERGENIC,"ENSG00000262904[1,1,1]|retro_human_535|TMPOP2-201|processed_pseudogene|chr16:80714197-80715498(+)",0.6,0.4350499615680246,1301
INTERGENIC,"ENSG00000244485[1,1,1]|retro_human_4972|RPL18P13-201|processed_pseudogene|chr16:82291147-82291816(-)",0.58,0.5680119581464873,669
INTERGENIC,"ENSG00000262519[1,1,1]|retro_human_11027|TXNP4-201|processed_pseudogene|chr17:4462043-4462456(+)",0.42,0.43341404358353514,413
INTERGENIC,"ENSG00000230897[1,1,1]|retro_human_2180|RPS18P12-201|processed_pseudogene|chr17:14610997-14611556(-)",0.51,0.4991055456171735,559
INTERGENIC,"ENSG00000265095[1,1,1]|retro_human_6422|FTLP12-201|processed_pseudogene|chr17:16293702-16294251(+)",0.55,0.5774134790528234,549
INTERGENIC,"ENSG00000266311[1,1,1]|retro_human_2541|KYNUP2-201|processed_pseudogene|chr17:19112153-19122492(-)",0.57,0.5370370370370371,540
INTERGENIC,"ENSG00000154898[3,3,3]|CCDC144CP-203|transcribed_processed_pseudogene|chr17:20288507-20291541(+)",0.38,0.39759036144578314,996
INTERGENIC,"ENSG00000213671[1,1,1]|retro_human_5832|OLA1P2-201|processed_pseudogene|chr17:20724405-20725769(+)",0.48,0.42888563049853373,1364
INTERGENIC,"ENSG00000265881[1,1,1]|retro_human_2537|PDLIM1P2-201|processed_pseudogene|chr17:21393713-21394420(-)",0.59,0.521923620933522,707
INTERGENIC,"ENSG00000244582[1,1,1]|retro_human_5261|RPL21P120-201|processed_pseudogene|chr17:21453439-21454038(+)",0.5,0.4323873121869783,599
INTERGENIC,"ENSG00000265233[1,1,1]|ABBA01006766.1-201|processed_pseudogene|chr17:22722611-22722880(-)",0.57,0.5427509293680297,269
INTERGENIC,"ENSG00000239223[1,1,1]|retro_human_4163|RPL34P31-201|processed_pseudogene|chr17:28215472-28215944(+)",0.5,0.4216101694915254,472
INTERGENIC,"ENSG00000263266[1,1,1]|retro_human_2629|RPS7P1-201|processed_pseudogene|chr17:29410788-29411473(+)",0.55,0.4569343065693431,685
INTERGENIC,"ENSG00000178082[1,1,1]|retro_human_2937|TWF1P1-201|processed_pseudogene|chr17:30146077-30147226(-)",0.64,0.4090513489991297,1149
INTERGENIC,"ENSG00000239256[1,1,1]|retro_human_2938|RPL35AP35-201|processed_pseudogene|chr17:30283165-30283606(-)",0.45,0.42630385487528344,441
INTERGENIC,"ENSG00000264148[1,1,1]|AC138207.3-201|processed_pseudogene|chr17:31953824-31954090(-)",0.5,0.45112781954887216,266
INTERGENIC,"ENSG00000266282[1,1,1]|retro_human_8768|UBL5P2-201|processed_pseudogene|chr17:33173609-33173928(-)",0.51,0.4827586206896552,319
INTERGENIC,"ENSG00000267185[1,1,1]|retro_human_4067|PTP4A2P1-201|processed_pseudogene|chr17:43390668-43391246(+)",0.46,0.42214532871972316,578
INTERGENIC,"ENSG00000214578[1,1,1]|retro_human_3077|HMGN2P15-201|processed_pseudogene|chr17:43610619-43610989(-)",0.59,0.5081081081081081,370
INTERGENIC,"ENSG00000267253[1,1,1]|retro_human_8949|WHSC1L2P-201|processed_pseudogene|chr17:44570819-44573042(-)",0.45,0.44579397210976157,2223
INTERGENIC,"ENSG00000267691[1,1,1]|retro_human_8943|SHC1P2-201|processed_pseudogene|chr17:45081805-45083374(-)",0.53,0.5538559592096877,1569
INTERGENIC,"ENSG00000264070[1,1,1]|retro_human_869|DND1P1-201|processed_pseudogene|chr17:46447501-46448660(+)",0.48,0.639344262295082,1159
INTERGENIC,"ENSG00000204652[1,1,1]|retro_human_882|RPS26P8-201|processed_pseudogene|chr17:46470204-46470652(+)",0.5,0.5089285714285714,448
INTERGENIC,"ENSG00000229944[1,1,1]|retro_human_3852|EIF4EP2-201|processed_pseudogene|chr17:50287228-50287982(-)",0.55,0.4297082228116711,754
INTERGENIC,"ENSG00000262384[1,1,1]|retro_human_3848|AC034268.1-201|processed_pseudogene|chr17:54556789-54557371(-)",0.36,0.35051546391752575,582
INTERGENIC,"ENSG00000263199[1,1,1]|retro_human_3930|AC005951.1-201|processed_pseudogene|chr17:55578479-55579074(+)",0.48,0.39663865546218485,595
INTERGENIC,"ENSG00000261192[1,1,2]|retro_human_3932|RNF126P1-201|transcribed_processed_pseudogene|chr17:57919911-57921331(+)",0.76,0.6450704225352113,1420
INTERGENIC,"ENSG00000261192[1,1,2]|RNF126P1-202|transcribed_processed_pseudogene|chr17:57919911-57921331(+)",0.76,0.6450704225352113,1420
INTERGENIC,"ENSG00000213228[1,1,1]|RPL12P38-201|transcribed_processed_pseudogene|chr17:61302556-61303191(-)",0.55,0.48346456692913387,635
INTERGENIC,"ENSG00000266066[1,1,1]|retro_human_5097|POLRMTP1-201|processed_pseudogene|chr17:63005809-63009577(-)",0.58,0.6555201698513801,3768
INTERGENIC,"ENSG00000228979[1,1,1]|retro_human_10636|PPIAP55-201|processed_pseudogene|chr17:64341765-64342355(+)",0.46,0.4610169491525424,590
INTERGENIC,"ENSG00000270714[1,1,1]|retro_human_9595|MICOS10P2-201|processed_pseudogene|chr17:65616964-65617293(-)",0.6,0.48328267477203646,329
INTERGENIC,"ENSG00000267472[1,1,1]|ARHGAP27P2-201|processed_pseudogene|chr17:69075677-69076453(+)",0.64,0.7319587628865979,776
INTERGENIC,"ENSG00000267084[1,1,1]|retro_human_6495|AC015802.2-201|processed_pseudogene|chr17:77492238-77492527(-)",0.58,0.44982698961937717,289
INTERGENIC,"ENSG00000271340[1,1,1]|retro_human_4327|AC120024.3-201|processed_pseudogene|chr17:81416993-81417249(+)",0.53,0.4765625,256
INTERGENIC,"ENSG00000232938[2,1,1]|retro_human_156|RPL23AP87-202|transcribed_processed_pseudogene|chr17:84263786-84264352(+)",0.39,0.4628975265017668,566
INTERGENIC,"ENSG00000266405[2,2,1]|retro_human_6801|CBX3P2-201|transcribed_processed_pseudogene|chr18:2807701-2811027(-)",0.71,0.4447351209941138,1529
INTERGENIC,"ENSG00000266405[1,1,2]|CBX3P2-202|transcribed_processed_pseudogene|chr18:2808256-2808891(-)",0.43,0.4015748031496063,635
INTERGENIC,"ENSG00000264775[1,1,1]|retro_human_4709|PPIAP14-201|processed_pseudogene|chr18:5164978-5165574(-)",0.51,0.4513422818791946,596
INTERGENIC,"ENSG00000235552[1,1,1]|retro_human_1361|RPL6P27-201|transcribed_processed_pseudogene|chr18:6622591-6623578(-)",0.37,0.4447821681864235,987
INTERGENIC,"ENSG00000235552[1,1,1]|RPL6P27-202|transcribed_processed_pseudogene|chr18:6622591-6623578(-)",0.37,0.4447821681864235,987
INTERGENIC,"ENSG00000263716[1,1,1]|SLC25A51P2-201|processed_pseudogene|chr18:7295411-7296400(+)",0.47,0.4287158746208291,989
INTERGENIC,"ENSG00000267570[1,1,1]|retro_human_5696|STK25P1-201|processed_pseudogene|chr18:13073836-13074774(+)",0.78,0.6823027718550106,938
INTERGENIC,"ENSG00000267336[1,1,1]|retro_human_5697|EIF4A2P1-201|processed_pseudogene|chr18:13075494-13076657(+)",0.48,0.412725709372313,1163
INTERGENIC,"ENSG00000265766[2,2,1]|CXADRP3-201|transcribed_processed_pseudogene|chr18:14640798-14662230(-)",0.24,0.3907542579075426,2055
INTERGENIC,"ENSG00000264350[1,1,1]|retro_human_10395|SNRPGP2-201|processed_pseudogene|chr18:54609927-54610253(-)",0.49,0.4294478527607362,326
INTERGENIC,"ENSG00000231544[1,1,1]|retro_human_1745|RSL24D1P11-201|processed_pseudogene|chr18:58038668-58039259(+)",0.55,0.39593908629441626,591
INTERGENIC,"ENSG00000267742[1,1,1]|retro_human_8972|SINHCAFP2-201|processed_pseudogene|chr18:60219680-60220444(-)",0.46,0.44502617801047123,764
INTERGENIC,"ENSG00000242060[1,1,1]|retro_human_7577|RPS3AP49-201|processed_pseudogene|chr18:60352489-60353379(+)",0.5,0.4134831460674157,890
INTERGENIC,"ENSG00000266920[1,1,1]|retro_human_1928|ACTBP9-201|processed_pseudogene|chr18:62644849-62646048(+)",0.62,0.5754795663052544,1199
INTERGENIC,"ENSG00000264054[1,1,1]|RPL31P9-201|processed_pseudogene|chr18:67335672-67335913(-)",0.4,0.36099585062240663,241
INTERGENIC,"ENSG00000235297[1,1,1]|retro_human_3093|FAUP1-201|processed_pseudogene|chr18:74617525-74618038(-)",0.59,0.5516569200779727,513
INTERGENIC,"ENSG00000282059[1,1,1]|retro_human_8563|CICP19-201|processed_pseudogene|chr19:144446-146903(+)",0.72,0.6166056166056166,2457
INTERGENIC,"ENSG00000267736[1,1,1]|retro_human_2714|HMGB2P1-201|transcribed_processed_pseudogene|chr19:1171697-1172431(+)",0.53,0.4591280653950954,734
INTERGENIC,"ENSG00000240846[1,1,1]|retro_human_6819|RPS15P9-201|processed_pseudogene|chr19:1276610-1277080(-)",0.53,0.6595744680851063,470
INTERGENIC,"ENSG00000233270[1,1,1]|retro_human_991|SNRPEP4-201|processed_pseudogene|chr19:5563292-5563671(-)",0.4,0.37994722955145116,379
INTERGENIC,"ENSG00000214223[1,1,1]|retro_human_866|HNRNPA1P10-201|processed_pseudogene|chr19:11794189-11795251(-)",0.52,0.4792843691148776,1062
INTERGENIC,"ENSG00000248406[1,1,1]|retro_human_7507|chr19:12508042-12512084(-)",0.49,0.40902021772939345,1929
INTERGENIC,"ENSG00000235686[1,1,1]|PPIAP20-201|processed_pseudogene|chr19:12636484-12636719(+)",0.46,0.4553191489361702,235
INTERGENIC,"ENSG00000178464[1,1,1]|retro_human_5348|RPL10P16-201|processed_pseudogene|chr19:12767729-12768474(-)",0.53,0.5369127516778524,745
INTERGENIC,"ENSG00000228887[1,1,1]|retro_human_6650|EEF1DP1-201|processed_pseudogene|chr19:14196582-14197578(+)",0.55,0.5863453815261044,996
INTERGENIC,"ENSG00000225067[1,1,1]|retro_human_1232|RPL23AP2-201|processed_pseudogene|chr19:15736702-15737268(+)",0.42,0.45229681978798586,566
INTERGENIC,"ENSG00000267218[1,1,1]|AC005336.2-201|processed_pseudogene|chr19:16033473-16034515(-)",0.49,0.5911708253358925,1042
INTERGENIC,"ENSG00000269419[1,1,1]|AC008737.2-201|processed_pseudogene|chr19:16847072-16847289(+)",0.51,0.391705069124424,217
INTERGENIC,"ENSG00000270325[1,1,1]|retro_human_3900|BNIP3P9-201|processed_pseudogene|chr19:19994632-19995285(+)",0.56,0.3905053598774885,653
INTERGENIC,"ENSG00000270716[1,1,1]|retro_human_11153|BNIP3P15-201|processed_pseudogene|chr19:20274236-20274637(+)",0.53,0.4314214463840399,401
INTERGENIC,"ENSG00000268433[1,1,1]|MTDHP3-201|processed_pseudogene|chr19:21816128-21816900(-)",0.57,0.5168393782383419,772
INTERGENIC,"ENSG00000268140[1,1,1]|retro_human_10422|PCGF7P-201|processed_pseudogene|chr19:22276275-22277426(+)",0.56,0.4882710686359687,1151
INTERGENIC,"ENSG00000236312[1,1,1]|retro_human_10959|RPL34P34-201|processed_pseudogene|chr19:22507181-22507635(-)",0.47,0.4251101321585903,454
INTERGENIC,"ENSG00000241282[1,1,1]|retro_human_4958|RPL34P33-201|processed_pseudogene|chr19:22837921-22838355(+)",0.49,0.4308755760368664,434
INTERGENIC,"ENSG00000269471[1,1,1]|AC092329.2-201|processed_pseudogene|chr19:23338748-23339395(+)",0.66,0.5795981452859351,647
INTERGENIC,"ENSG00000269837[2,1,1]|IPO5P1-201|transcribed_processed_pseudogene|chr19:23389803-23392788(-)",0.44,0.4676716917922948,2985
INTERGENIC,"ENSG00000269837[1,1,1]|IPO5P1-202|transcribed_processed_pseudogene|chr19:23389803-23390285(-)",0.42,0.4211618257261411,482
INTERGENIC,"ENSG00000240231[1,1,1]|retro_human_4959|RPS27P29-201|processed_pseudogene|chr19:23736798-23737150(+)",0.47,0.4630681818181818,352
INTERGENIC,"ENSG00000232429[1,1,1]|retro_human_3384|RPL21P131-201|processed_pseudogene|chr19:36109870-36110450(-)",0.47,0.41551724137931034,580
INTERGENIC,"ENSG00000269584[1,1,1]|retro_human_5757|TDGF1P7-201|processed_pseudogene|chr19:42338670-42339329(+)",0.46,0.503793626707132,659
INTERGENIC,"ENSG00000269858[1,20,6]|CYP2F2P-202|transcribed_processed_pseudogene|chr19:43619819-43651945(+)",0.82,0.521076688674454,5907
INTERGENIC,"ENSG00000269858[1,20,6]|CYP2F2P-201|transcribed_processed_pseudogene|chr19:43619819-43651945(+)",0.82,0.521076688674454,5907
INTERGENIC,"ENSG00000269181[1,1,1]|AC020914.5-201|processed_pseudogene|chr19:54530948-54531320(+)",0.5,0.4381720430107527,372
INTERGENIC,"ENSG00000270248[1,1,1]|retro_human_8547|AC011468.4-201|processed_pseudogene|chr19:55197480-55197989(-)",0.34,0.3988212180746562,509
INTERGENIC,"ENSG00000243680[1,1,1]|retro_human_9238|RPL37P23-201|processed_pseudogene|chr19:55230203-55230599(+)",0.55,0.46464646464646464,396
INTERGENIC,"ENSG00000269776[1,1,1]|retro_human_4160|DPPA5P1-201|processed_pseudogene|chr19:55510495-55510935(-)",0.5,0.5272727272727272,440
INTERGENIC,"ENSG00000242779[3,15,12]|ZNF702P-207|transcribed_processed_pseudogene|chr19:56048911-56120515(-)",0.66,0.39218409045824243,5041
INTERGENIC,"ENSG00000242779[3,15,12]|ZNF702P-214|transcribed_processed_pseudogene|chr19:56048911-56120515(-)",0.66,0.39218409045824243,5041
INTERGENIC,"ENSG00000242779[6,12,12]|ZNF702P-211|transcribed_processed_pseudogene|chr19:56048911-56076104(-)",0.65,0.3938852491562438,5037
INTERGENIC,"ENSG00000242779[6,12,12]|ZNF702P-204|transcribed_processed_pseudogene|chr19:56048911-56076104(-)",0.65,0.3938852491562438,5037
INTERGENIC,"ENSG00000229000[1,1,1]|retro_human_2033|SEPTIN7P8-201|processed_pseudogene|chr19:56851930-56852805(-)",0.39,0.3954285714285714,875
INTERGENIC,"ENSG00000226608[1,1,1]|retro_human_4795|FTLP3-201|processed_pseudogene|chr20:4054811-4055439(+)",0.55,0.5573248407643312,628
INTERGENIC,"ENSG00000226948[1,1,2]|retro_human_5876|RPS4XP2-201|transcribed_processed_pseudogene|chr20:4668612-4669505(-)",0.41,0.44568868980963045,893
INTERGENIC,"ENSG00000225022[1,1,1]|retro_human_2197|UBE2D3P1-201|processed_pseudogene|chr20:5333320-5333864(-)",0.5,0.4117647058823529,544
INTERGENIC,"ENSG00000225831[1,1,1]|retro_human_2004|RPS18P1-201|processed_pseudogene|chr20:5573507-5574065(+)",0.48,0.471326164874552,558
INTERGENIC,"ENSG00000215589[1,1,1]|retro_human_2198|KANK1P1-201|processed_pseudogene|chr20:5968370-5969704(-)",0.47,0.49250374812593706,1334
INTERGENIC,"ENSG00000228438[1,1,1]|retro_human_7637|AL445567.1-201|processed_pseudogene|chr20:8973005-8973249(-)",0.47,0.38114754098360654,244
INTERGENIC,"ENSG00000218902[1,1,1]|PTMAP3-201|processed_pseudogene|chr20:18063045-18063475(+)",0.54,0.5,430
INTERGENIC,"ENSG00000214612[1,1,1]|retro_human_4760|RPS19P1-201|processed_pseudogene|chr20:18555637-18556171(+)",0.63,0.5730337078651685,534
INTERGENIC,"ENSG00000233324[1,1,1]|retro_human_11106|EEF1A1P34-201|processed_pseudogene|chr20:18834226-18835593(-)",0.44,0.4703730797366496,1367
INTERGENIC,"ENSG00000227063[1,1,1]|RPL41P1-201|processed_pseudogene|chr20:21812228-21812409(+)",0.55,0.5359116022099447,181
INTERGENIC,"ENSG00000213882[1,1,1]|retro_human_3785|CYB5AP4-201|processed_pseudogene|chr20:22945093-22945592(-)",0.42,0.42084168336673344,499
INTERGENIC,"ENSG00000230801[1,1,1]|retro_human_4198|AL160175.1-201|processed_pseudogene|chr20:33533060-33533407(-)",0.4,0.44668587896253603,347
INTERGENIC,"ENSG00000235217[2,1,2]|TSPY26P-201|transcribed_processed_pseudogene|chr20:33913074-33914500(-)",0.63,0.6633941093969145,1426
INTERGENIC,"ENSG00000226038[1,1,1]|retro_human_1752|PPIAP21-201|processed_pseudogene|chr20:44964744-44965345(+)",0.48,0.46589018302828616,601
INTERGENIC,"ENSG00000233711[1,1,1]|retro_human_10498|EIF4EBP2P1-201|processed_pseudogene|chr20:45156390-45156833(-)",0.63,0.5169300225733634,443
INTERGENIC,"ENSG00000226243[1,1,1]|retro_human_5001|RPL37AP1-201|processed_pseudogene|chr20:46202279-46202658(-)",0.54,0.5171503957783641,379
INTERGENIC,"ENSG00000235508[1,1,1]|retro_human_5005|RPS2P7-201|processed_pseudogene|chr20:47376484-47377469(-)",0.55,0.5715736040609137,985
INTERGENIC,"ENSG00000215452[1,1,2]|retro_human_10908|chr20:48192008-48193243(-)",0.37,0.3902834008097166,1235
INTERGENIC,"ENSG00000231878[1,1,1]|retro_human_5405|SNRPFP1-201|processed_pseudogene|chr20:51499091-51499443(-)",0.48,0.45454545454545453,352
INTERGENIC,"ENSG00000229222[1,1,1]|retro_human_8800|KRT18P4-201|processed_pseudogene|chr20:51726166-51727554(+)",0.59,0.55835734870317,1388
INTERGENIC,"ENSG00000241721[1,1,1]|retro_human_5402|SUMO1P1-201|processed_pseudogene|chr20:55648571-55648978(-)",0.53,0.40786240786240785,407
INTERGENIC,"ENSG00000185834[1,1,1]|retro_human_7646|RPL12P4-201|processed_pseudogene|chr20:56849334-56849925(+)",0.59,0.5143824027072758,591
INTERGENIC,"ENSG00000124097[2,2,2]|retro_human_9497|HMGB1P1-201|processed_pseudogene|chr20:59266156-59266892(-)",0.49,0.44157608695652173,736
INTERGENIC,"ENSG00000226094[1,1,1]|retro_human_897|RPL7P3-201|processed_pseudogene|chr20:64371147-64371961(+)",0.6,0.5417690417690417,814
INTERGENIC,"ENSG00000279864[2,1,1]|NCOR1P4-201|transcribed_processed_pseudogene|chr21:9125483-9125882(+)",0.38,0.3333333333333333,399
INTERGENIC,"ENSG00000226580[1,1,1]|retro_human_8511|RPL39P40-201|processed_pseudogene|chr21:15855724-15855970(-)",0.42,0.4268292682926829,246
INTERGENIC,"ENSG00000198618[1,1,1]|retro_human_3505|PPIAP22-201|processed_pseudogene|chr21:17217367-17217965(+)",0.58,0.48327759197324416,598
INTERGENIC,"ENSG00000229336[1,1,1]|retro_human_3499|SREK1IP1P1-201|processed_pseudogene|chr21:18100069-18100611(+)",0.42,0.3376383763837638,542
INTERGENIC,"ENSG00000213885[1,1,1]|retro_human_7174|RPL13AP7-201|transcribed_processed_pseudogene|chr21:23719629-23720342(+)",0.56,0.5610098176718092,713
INTERGENIC,"ENSG00000217026[1,1,1]|retro_human_8848|RPL10P1-201|processed_pseudogene|chr21:25779062-25779806(-)",0.55,0.5295698924731183,744
INTERGENIC,"ENSG00000176054[1,1,1]|retro_human_8847|RPL23P2-201|processed_pseudogene|chr21:27360276-27360797(-)",0.38,0.42994241842610365,521
INTERGENIC,"ENSG00000234107[1,1,1]|retro_human_3584|TPT1P1-201|processed_pseudogene|chr21:30208563-30209181(+)",0.54,0.4320388349514563,618
INTERGENIC,"ENSG00000215088[1,1,1]|retro_human_10461|RPS5P3-201|processed_pseudogene|chr21:31863361-31864077(-)",0.59,0.5502793296089385,716
INTERGENIC,"ENSG00000234008[1,1,1]|retro_human_9375|PPP1R2P2-201|processed_pseudogene|chr21:34270189-34270902(+)",0.64,0.4361851332398317,713
INTERGENIC,"ENSG00000226054[1,1,1]|retro_human_9429|MEMO1P1-201|processed_pseudogene|chr21:34513465-34514453(+)",0.63,0.4493927125506073,988
INTERGENIC,"ENSG00000214867[1,1,1]|retro_human_9379|SRSF9P1-201|processed_pseudogene|chr21:34677676-34678306(-)",0.75,0.5587301587301587,630
INTERGENIC,"ENSG00000215734[1,1,1]|retro_human_2901|MRPL20P1-201|processed_pseudogene|chr21:35376807-35377340(+)",0.62,0.5365853658536586,533
INTERGENIC,"ENSG00000228861[1,1,1]|retro_human_7674|RPL23AP12-201|processed_pseudogene|chr21:37512142-37512715(+)",0.43,0.4607329842931937,573
INTERGENIC,"ENSG00000236097[1,1,1]|retro_human_5722|BNIP3P2-1|processed_pseudogene|chr22:15924575-15925252(+)",0.57,0.4239290989660266,677
INTERGENIC,"ENSG00000271672[1,1,1]|retro_human_6932|DUXAP8-210|transcribed_processed_pseudogene|chr22:16400430-16401152(+)",0.48,0.4155124653739612,722
INTERGENIC,"ENSG00000237358[1,1,1]|AC007064.1-201|processed_pseudogene|chr22:17553198-17553649(-)",0.42,0.4789356984478936,451
INTERGENIC,"ENSG00000238125[1,1,1]|retro_human_8106|SLC9A3P2-201|processed_pseudogene|chr22:21061385-21063506(+)",0.64,0.5417256011315418,2121
INTERGENIC,"ENSG00000229107[1,1,1]|retro_human_8877|ABHD17AP4-201|processed_pseudogene|chr22:21076500-21079749(-)",0.72,0.6818632309217046,1009
INTERGENIC,"ENSG00000225544[1,1,1]|AC245452.1-201|processed_pseudogene|chr22:22298745-22299237(-)",0.41,0.4735772357723577,492
INTERGENIC,"ENSG00000227755[2,3,2]|AP000344.1-202|transcribed_processed_pseudogene|chr22:23881079-23883634(+)",0.64,0.6355685131195336,686
INTERGENIC,"ENSG00000227755[2,3,2]|AP000344.1-201|transcribed_processed_pseudogene|chr22:23881079-23883634(+)",0.64,0.6355685131195336,686
INTERGENIC,"ENSG00000182351[1,1,1]|retro_human_1629|CRIP1P4-201|processed_pseudogene|chr22:25173690-25174019(+)",0.73,0.6413373860182371,329
